IdLectura;Fecha;LatitudGrados;LatitudMinutos;LatitudSegundos;LongitudGrados;LongitudMinutos;LongitudSegundos;Viento_Kh;DireccionViento;TemperaturaExt_C;IndiceCalor_C;Presion_hPa;LluviaDiaria_MM;HumedadExt;TerperaturaExternaMax_C;TerperaturaExternaMin_C;TemperaturaInterna_C;TemperaturaInternaMax_C;TemperaturaInternaMin_C;HumedadExternaMax;HumedadExternaMin;HumedadInterna;HumedadInternaMax;HumedadInternaMin;PuntoRocio;VelMaximaViento_Kh;ET_mm
27021;2017-03-25 23:05:09.303;16582;0;6;-15721;1;75;0.00;N;18.00;18.50;997.47;0.00;91.00;29.39;17.06;24.00;28.83;22.00;93.00;43.00;67.00;70.00;50.00;16.67;29.00;0.00
27022;2017-03-25 23:10:09.340;16582;0;6;-15721;1;75;0.00;N;18.06;18.56;997.47;0.00;91.00;29.39;17.06;24.00;28.83;22.00;93.00;43.00;67.00;70.00;50.00;16.67;29.00;0.00
27023;2017-03-25 23:15:09.300;16582;0;6;-15721;1;75;0.00;N;18.11;18.67;997.30;0.00;91.00;29.39;17.06;24.00;28.83;22.00;93.00;43.00;67.00;70.00;50.00;16.67;29.00;0.00
27024;2017-03-25 23:20:09.323;16582;0;6;-15721;1;75;0.00;N;18.11;18.67;997.37;0.00;91.00;18.11;18.11;24.00;24.00;24.00;91.00;91.00;67.00;67.00;67.00;16.67;1.00;0.00
27025;2017-03-25 23:25:09.580;16582;0;6;-15721;1;75;1.00;N;18.11;18.67;997.33;0.00;91.00;18.11;18.11;23.89;24.00;23.89;91.00;90.00;67.00;67.00;67.00;16.67;2.00;0.00
27026;2017-03-25 23:30:09.320;16582;0;6;-15721;1;75;0.00;N;18.17;18.67;997.27;0.00;90.00;18.17;18.11;23.89;24.00;23.89;91.00;90.00;67.00;67.00;67.00;16.67;2.00;0.00
27027;2017-03-25 23:35:09.423;16582;0;6;-15721;1;75;0.00;N;18.17;18.67;997.27;0.00;90.00;18.22;18.11;23.89;24.00;23.89;91.00;89.00;67.00;67.00;67.00;16.67;2.00;0.00
27028;2017-03-25 23:40:09.320;16582;0;6;-15721;1;75;0.00;N;18.17;18.67;997.30;0.00;90.00;18.22;18.11;23.89;24.00;23.89;91.00;89.00;67.00;67.00;67.00;16.67;2.00;0.00
27029;2017-03-25 23:45:09.297;16582;0;6;-15721;1;75;0.00;N;18.17;18.67;997.20;0.00;90.00;18.22;18.11;23.89;24.00;23.89;91.00;89.00;67.00;67.00;67.00;16.67;2.00;0.00
27030;2017-03-25 23:50:09.303;16582;0;6;-15721;1;75;0.00;N;18.22;18.78;997.16;0.00;91.00;18.22;18.11;23.83;24.00;23.83;91.00;89.00;67.00;67.00;67.00;16.67;2.00;0.00
27031;2017-03-25 23:55:09.330;16582;0;6;-15721;1;75;0.00;N;18.22;18.78;997.16;0.00;91.00;18.22;18.11;23.83;24.00;23.83;91.00;89.00;67.00;67.00;67.00;16.67;2.00;0.00
27032;2017-03-26 00:00:09.320;16582;0;6;-15721;1;75;0.00;SE;18.28;18.83;997.16;0.00;91.00;18.28;18.11;23.83;24.00;23.83;91.00;89.00;67.00;68.00;67.00;16.67;2.00;0.00
27033;2017-03-26 00:05:09.310;16582;0;6;-15721;1;75;0.00;SE;18.28;18.83;997.13;0.00;91.00;18.28;18.11;23.72;24.00;23.72;91.00;89.00;68.00;68.00;67.00;16.67;2.00;0.00
27034;2017-03-26 00:10:09.300;16582;0;6;-15721;1;75;0.00;SE;18.28;18.83;997.10;0.00;91.00;18.28;18.11;23.72;24.00;23.72;91.00;89.00;68.00;68.00;67.00;16.67;2.00;0.00
27035;2017-03-26 00:15:09.310;16582;0;6;-15721;1;75;0.00;SE;18.28;18.83;996.89;0.00;90.00;18.28;18.11;23.72;24.00;23.72;91.00;89.00;68.00;68.00;67.00;16.67;2.00;0.00
27036;2017-03-26 00:20:13.263;16582;0;6;-15721;1;75;0.00;SE;18.28;18.83;996.69;0.00;91.00;18.28;18.11;23.61;24.00;23.61;91.00;89.00;68.00;68.00;67.00;16.67;2.00;0.00
27037;2017-03-26 00:25:13.163;16582;0;6;-15721;1;75;0.00;SSE;18.28;18.83;996.69;0.00;91.00;18.28;18.11;23.61;24.00;23.61;91.00;89.00;68.00;68.00;67.00;16.67;4.00;0.00
27038;2017-03-26 00:30:09.330;16582;0;6;-15721;1;75;0.00;SSE;18.22;18.78;996.69;0.00;90.00;18.28;18.11;23.61;24.00;23.61;91.00;89.00;68.00;68.00;67.00;16.67;4.00;0.00
27039;2017-03-26 00:35:09.307;16582;0;6;-15721;1;75;0.00;SSE;18.22;18.78;996.72;0.00;90.00;18.28;18.11;23.61;24.00;23.61;91.00;89.00;68.00;68.00;67.00;16.67;4.00;0.00
27040;2017-03-26 00:40:09.343;16582;0;6;-15721;1;75;0.00;SSE;18.22;18.78;996.72;0.00;90.00;18.28;18.11;23.61;24.00;23.61;91.00;89.00;68.00;68.00;67.00;16.67;4.00;0.00
27041;2017-03-26 00:45:09.303;16582;0;6;-15721;1;75;0.00;SSE;18.28;18.83;996.72;0.00;90.00;18.28;18.11;23.61;24.00;23.50;91.00;89.00;68.00;68.00;67.00;16.67;4.00;0.00
27042;2017-03-26 00:50:09.343;16582;0;6;-15721;1;75;0.00;SSE;18.28;18.83;996.66;0.00;90.00;18.28;18.11;23.50;24.00;23.50;91.00;89.00;68.00;68.00;67.00;16.67;4.00;0.00
27043;2017-03-26 00:55:09.347;16582;0;6;-15721;1;75;0.00;SSE;18.28;18.78;996.55;0.00;89.00;18.28;18.11;23.50;24.00;23.50;91.00;89.00;68.00;68.00;67.00;16.67;4.00;0.00
27044;2017-03-26 01:00:09.403;16582;0;6;-15721;1;75;1.00;SSE;18.28;18.78;996.52;0.00;89.00;18.28;18.11;23.50;24.00;23.50;91.00;89.00;68.00;68.00;67.00;16.67;4.00;0.00
27045;2017-03-26 01:05:09.410;16582;0;6;-15721;1;75;0.00;SSE;18.33;18.89;996.49;0.00;89.00;18.33;18.11;23.44;24.00;23.44;91.00;89.00;68.00;68.00;67.00;16.67;4.00;0.00
27046;2017-03-26 01:10:09.430;16582;0;6;-15721;1;75;1.00;SSE;18.33;18.89;996.42;0.00;89.00;18.33;18.11;23.44;24.00;23.44;91.00;89.00;68.00;68.00;67.00;16.67;4.00;0.00
27047;2017-03-26 01:15:09.517;16582;0;6;-15721;1;75;4.00;SE;18.33;18.89;996.22;0.00;90.00;18.39;18.11;23.44;24.00;23.44;91.00;89.00;68.00;68.00;67.00;16.67;6.00;0.00
27048;2017-03-26 01:20:09.617;16582;0;6;-15721;1;75;4.00;SSE;18.28;18.83;996.08;0.00;90.00;18.39;18.11;23.33;24.00;23.33;91.00;89.00;68.00;68.00;67.00;16.67;9.00;0.00
27049;2017-03-26 01:25:09.593;16582;0;6;-15721;1;75;0.00;SSE;18.22;18.78;996.01;0.00;90.00;18.39;18.11;23.33;24.00;23.33;91.00;89.00;68.00;68.00;67.00;16.67;9.00;0.00
27050;2017-03-26 01:30:09.540;16582;0;6;-15721;1;75;0.00;ESE;18.28;18.78;995.84;0.00;89.00;18.39;18.11;23.33;24.00;23.33;91.00;89.00;68.00;68.00;67.00;16.67;9.00;0.00
27051;2017-03-26 01:35:09.357;16582;0;6;-15721;1;75;0.00;SSE;18.33;18.83;995.78;0.00;88.00;18.39;18.11;23.33;24.00;23.33;91.00;88.00;68.00;68.00;67.00;16.11;9.00;0.00
27052;2017-03-26 01:40:09.600;16582;0;6;-15721;1;75;0.00;SSE;18.33;18.89;995.67;0.00;89.00;18.39;18.11;23.33;24.00;23.33;91.00;88.00;68.00;68.00;67.00;16.67;9.00;0.00
27053;2017-03-26 01:45:09.683;16582;0;6;-15721;1;75;0.00;SSE;18.28;18.78;995.61;0.00;89.00;18.39;18.11;23.33;24.00;23.33;91.00;88.00;68.00;68.00;67.00;16.67;9.00;0.00
27054;2017-03-26 01:50:09.330;16582;0;6;-15721;1;75;5.00;N;18.28;18.78;995.54;0.00;89.00;18.39;18.11;23.33;24.00;23.33;91.00;88.00;68.00;68.00;67.00;16.67;9.00;0.00
27055;2017-03-26 01:55:09.370;16582;0;6;-15721;1;75;6.00;N;18.22;18.78;995.64;0.00;90.00;18.39;18.11;23.33;24.00;23.33;91.00;88.00;68.00;68.00;67.00;16.67;9.00;0.00
27056;2017-03-26 02:00:09.393;16582;0;6;-15721;1;75;4.00;NNW;18.17;18.72;995.67;0.00;91.00;18.39;18.11;23.33;24.00;23.33;91.00;88.00;68.00;68.00;67.00;16.67;9.00;0.00
27057;2017-03-26 02:05:09.480;16582;0;6;-15721;1;75;3.00;NNW;18.06;18.56;995.67;0.00;91.00;18.39;18.06;23.33;24.00;23.33;91.00;88.00;68.00;69.00;67.00;16.67;9.00;0.00
27058;2017-03-26 02:10:09.423;16582;0;6;-15721;1;75;2.00;NNW;18.06;18.61;995.57;0.00;92.00;18.39;18.00;23.33;24.00;23.22;92.00;88.00;69.00;69.00;67.00;16.67;9.00;0.00
27059;2017-03-26 02:15:09.460;16582;0;6;-15721;1;75;1.00;NNW;18.06;18.61;995.54;0.00;92.00;18.39;18.00;23.22;24.00;23.22;92.00;88.00;69.00;69.00;67.00;16.67;9.00;0.00
27060;2017-03-26 02:20:09.530;16582;0;6;-15721;1;75;0.00;NNW;18.00;18.56;995.54;0.00;92.00;18.39;18.00;23.22;24.00;23.22;92.00;88.00;69.00;69.00;67.00;16.67;9.00;0.00
27061;2017-03-26 02:25:09.523;16582;0;6;-15721;1;75;0.00;NNW;18.00;18.56;995.44;0.00;92.00;18.39;18.00;23.22;24.00;23.22;92.00;88.00;69.00;69.00;67.00;16.67;9.00;0.00
27062;2017-03-26 02:30:09.887;16582;0;6;-15721;1;75;0.00;NNW;17.94;18.44;995.40;0.00;92.00;18.39;17.94;23.22;24.00;23.22;92.00;88.00;69.00;69.00;67.00;16.67;9.00;0.00
27063;2017-03-26 02:35:11.917;16582;0;6;-15721;1;75;0.00;NNW;17.94;18.44;995.40;0.00;92.00;18.39;17.94;23.22;24.00;23.22;92.00;88.00;69.00;69.00;67.00;16.67;9.00;0.00
27064;2017-03-26 02:40:09.577;16582;0;6;-15721;1;75;0.00;NNW;18.00;18.56;995.54;0.00;92.00;18.39;17.94;23.22;24.00;23.22;92.00;88.00;69.00;69.00;67.00;16.67;9.00;0.00
27065;2017-03-26 02:45:09.457;16582;0;6;-15721;1;75;0.00;SE;18.06;18.61;995.47;0.00;92.00;18.39;17.94;23.11;24.00;23.11;92.00;88.00;69.00;69.00;67.00;16.67;9.00;0.00
27066;2017-03-26 02:50:09.323;16582;0;6;-15721;1;75;0.00;SE;18.06;18.61;995.34;0.00;92.00;18.39;17.94;23.11;24.00;23.11;92.00;88.00;69.00;69.00;67.00;16.67;9.00;0.00
27067;2017-03-26 02:55:09.517;16582;0;6;-15721;1;75;0.00;SE;18.06;18.56;995.20;0.00;91.00;18.39;17.94;23.11;24.00;23.11;92.00;88.00;69.00;69.00;67.00;16.67;9.00;0.00
27068;2017-03-26 03:00:09.947;16582;0;6;-15721;1;75;0.00;SE;18.06;18.61;995.00;0.00;92.00;18.39;17.94;23.11;24.00;23.11;92.00;88.00;69.00;69.00;67.00;16.67;9.00;0.00
27069;2017-03-26 03:05:09.630;16582;0;6;-15721;1;75;0.00;SSW;18.06;18.61;995.00;0.00;92.00;18.39;17.94;23.11;24.00;23.06;92.00;88.00;70.00;70.00;67.00;16.67;9.00;0.00
27070;2017-03-26 03:10:09.757;16582;0;6;-15721;1;75;0.00;W;18.06;18.61;995.06;0.00;92.00;18.39;17.94;23.11;24.00;23.06;92.00;88.00;70.00;70.00;67.00;16.67;9.00;0.00
27071;2017-03-26 03:15:10.967;16582;0;6;-15721;1;75;0.00;W;18.06;18.61;995.03;0.00;92.00;18.39;17.94;23.11;24.00;23.06;92.00;88.00;70.00;70.00;67.00;16.67;9.00;0.00
27072;2017-03-26 03:20:09.473;16582;0;6;-15721;1;75;1.00;WNW;18.06;18.61;995.03;0.00;92.00;18.39;17.94;23.11;24.00;23.06;92.00;88.00;70.00;70.00;67.00;16.67;9.00;0.00
27073;2017-03-26 03:25:09.497;16582;0;6;-15721;1;75;1.00;WNW;18.00;18.56;995.10;0.00;92.00;18.39;17.94;23.06;24.00;23.06;92.00;88.00;70.00;70.00;67.00;16.67;9.00;0.00
27074;2017-03-26 03:30:09.847;16582;0;6;-15721;1;75;1.00;WNW;18.00;18.56;995.10;0.00;92.00;18.39;17.94;23.06;24.00;23.06;92.00;88.00;70.00;70.00;67.00;16.67;9.00;0.00
27075;2017-03-26 03:35:09.573;16582;0;6;-15721;1;75;0.00;WNW;18.00;18.56;995.17;0.00;92.00;18.39;17.94;23.06;24.00;23.06;92.00;88.00;70.00;70.00;67.00;16.67;9.00;0.00
27076;2017-03-26 03:40:09.347;16582;0;6;-15721;1;75;3.00;NW;18.00;18.56;995.17;0.00;92.00;18.39;17.94;23.06;24.00;23.06;92.00;88.00;70.00;70.00;67.00;16.67;9.00;0.00
27077;2017-03-26 03:45:09.307;16582;0;6;-15721;1;75;1.00;NW;18.00;18.56;995.13;0.00;92.00;18.39;17.94;23.06;24.00;23.06;92.00;88.00;70.00;70.00;67.00;16.67;9.00;0.00
27078;2017-03-26 03:50:09.330;16582;0;6;-15721;1;75;0.00;NW;18.00;18.56;995.17;0.00;92.00;18.39;17.94;23.06;24.00;23.06;92.00;88.00;70.00;70.00;67.00;16.67;9.00;0.00
27079;2017-03-26 03:55:09.353;16582;0;6;-15721;1;75;0.00;NW;18.00;18.56;995.13;0.00;93.00;18.39;17.94;23.06;24.00;22.94;93.00;88.00;70.00;70.00;67.00;16.67;9.00;0.00
27080;2017-03-26 04:00:09.373;16582;0;6;-15721;1;75;0.00;NW;18.00;18.56;995.27;0.00;93.00;18.39;17.94;22.94;24.00;22.94;93.00;88.00;70.00;70.00;67.00;16.67;9.00;0.00
27081;2017-03-26 04:05:09.413;16582;0;6;-15721;1;75;0.00;NW;18.00;18.56;995.30;0.00;93.00;18.39;17.94;22.94;24.00;22.94;93.00;88.00;70.00;70.00;67.00;16.67;9.00;0.00
27082;2017-03-26 04:10:09.450;16582;0;6;-15721;1;75;0.00;NW;17.94;18.44;995.23;0.00;92.00;18.39;17.94;22.94;24.00;22.94;93.00;88.00;70.00;70.00;67.00;16.67;9.00;0.00
27083;2017-03-26 04:15:09.507;16582;0;6;-15721;1;75;0.00;WNW;18.00;18.56;995.40;0.00;93.00;18.39;17.94;22.94;24.00;22.94;93.00;88.00;71.00;71.00;67.00;16.67;9.00;0.00
27084;2017-03-26 04:20:09.497;16582;0;6;-15721;1;75;0.00;WNW;18.00;18.56;995.50;0.00;93.00;18.39;17.94;22.94;24.00;22.94;93.00;88.00;71.00;71.00;67.00;16.67;9.00;0.00
27085;2017-03-26 04:25:09.620;16582;0;6;-15721;1;75;0.00;WNW;18.00;18.56;995.54;0.00;94.00;18.39;17.94;22.94;24.00;22.94;94.00;88.00;71.00;71.00;67.00;17.22;9.00;0.00
27086;2017-03-26 04:30:09.700;16582;0;6;-15721;1;75;0.00;WNW;17.94;18.50;995.67;0.00;94.00;18.39;17.94;22.94;24.00;22.83;94.00;88.00;71.00;71.00;67.00;17.22;9.00;0.00
27087;2017-03-26 04:35:09.550;16582;0;6;-15721;1;75;0.00;WNW;17.89;18.44;995.71;0.00;94.00;18.39;17.89;22.83;24.00;22.83;94.00;88.00;71.00;71.00;67.00;17.22;9.00;0.00
27088;2017-03-26 04:40:09.633;16582;0;6;-15721;1;75;0.00;WNW;17.83;18.39;995.78;0.00;94.00;18.39;17.83;22.83;24.00;22.83;94.00;88.00;71.00;71.00;67.00;16.67;9.00;0.00
27089;2017-03-26 04:45:09.593;16582;0;6;-15721;1;75;0.00;WNW;17.78;18.33;995.88;0.00;94.00;18.39;17.78;22.83;24.00;22.83;94.00;88.00;71.00;71.00;67.00;16.67;9.00;0.00
27090;2017-03-26 04:50:09.337;16582;0;6;-15721;1;75;0.00;WNW;17.78;18.33;995.95;0.00;94.00;18.39;17.78;22.83;24.00;22.83;94.00;88.00;71.00;71.00;67.00;16.67;9.00;0.00
27091;2017-03-26 04:55:09.360;16582;0;6;-15721;1;75;0.00;WNW;17.72;18.22;995.95;0.00;94.00;18.39;17.72;22.78;24.00;22.78;94.00;88.00;71.00;72.00;67.00;16.67;9.00;0.00
27092;2017-03-26 05:00:09.380;16582;0;6;-15721;1;75;0.00;WNW;17.72;18.22;996.01;0.00;94.00;18.39;17.72;22.78;24.00;22.78;94.00;88.00;71.00;72.00;67.00;16.67;9.00;0.00
27093;2017-03-26 05:05:09.420;16582;0;6;-15721;1;75;0.00;WNW;17.72;18.22;996.05;23.00;94.00;18.39;17.72;22.78;24.00;22.78;94.00;88.00;72.00;72.00;67.00;16.67;9.00;0.00
27094;2017-03-26 05:10:09.490;16582;0;6;-15721;1;75;0.00;WNW;17.72;18.28;996.05;1.00;95.00;18.39;17.72;22.78;24.00;22.78;95.00;88.00;72.00;72.00;67.00;17.22;9.00;0.00
27095;2017-03-26 05:15:09.463;16582;0;6;-15721;1;75;0.00;WNW;17.72;18.28;996.11;6.00;95.00;18.39;17.72;22.78;24.00;22.78;95.00;88.00;72.00;72.00;67.00;17.22;9.00;0.00
27096;2017-03-26 05:20:09.487;16582;0;6;-15721;1;75;0.00;WNW;17.72;18.28;996.22;13.00;95.00;18.39;17.72;22.78;24.00;22.78;95.00;88.00;72.00;72.00;67.00;17.22;9.00;0.00
27097;2017-03-26 05:25:10.477;16582;0;6;-15721;1;75;1.00;SSE;17.72;18.28;996.22;15.00;95.00;18.39;17.72;22.78;24.00;22.78;95.00;88.00;72.00;72.00;67.00;17.22;9.00;0.00
27098;2017-03-26 05:30:09.550;16582;0;6;-15721;1;75;2.00;ESE;17.56;18.06;996.25;14.00;94.00;18.39;17.56;22.67;24.00;22.67;95.00;88.00;72.00;72.00;67.00;16.67;9.00;0.00
27099;2017-03-26 05:35:09.570;16582;0;6;-15721;1;75;0.00;ESE;17.33;17.78;996.32;11.00;94.00;18.39;17.33;22.67;24.00;22.67;95.00;88.00;72.00;72.00;67.00;16.67;9.00;0.00
27100;2017-03-26 05:40:09.610;16582;0;6;-15721;1;75;0.00;SE;17.28;17.72;996.35;7.00;94.00;18.39;17.28;22.56;24.00;22.56;95.00;88.00;72.00;72.00;67.00;16.11;9.00;0.00
27101;2017-03-26 05:45:09.320;16582;0;6;-15721;1;75;0.00;SE;17.22;17.67;996.52;4.00;94.00;18.39;17.22;22.56;24.00;22.56;95.00;88.00;72.00;72.00;67.00;16.11;9.00;0.00
27102;2017-03-26 05:50:09.637;16582;0;6;-15721;1;75;1.00;W;17.33;17.78;996.59;0.00;95.00;18.39;17.22;22.56;24.00;22.56;95.00;88.00;72.00;72.00;67.00;16.67;9.00;0.00
27103;2017-03-26 05:55:09.367;16582;0;6;-15721;1;75;4.00;WNW;17.39;17.89;996.72;0.00;95.00;18.39;17.22;22.56;24.00;22.56;95.00;88.00;72.00;72.00;67.00;16.67;9.00;0.00
27104;2017-03-26 06:00:10.870;16582;0;6;-15721;1;75;1.00;WNW;17.33;17.78;996.86;0.00;95.00;18.39;17.22;22.56;24.00;22.56;95.00;88.00;72.00;72.00;67.00;16.67;9.00;0.00
27105;2017-03-26 06:05:09.567;16582;0;6;-15721;1;75;5.00;W;17.28;17.72;996.99;4.00;95.00;18.39;17.22;22.56;24.00;22.56;95.00;88.00;72.00;72.00;67.00;16.67;9.00;0.00
27106;2017-03-26 06:10:09.557;16582;0;6;-15721;1;75;0.00;W;17.22;17.67;997.03;4.00;96.00;18.39;17.22;22.56;24.00;22.44;96.00;88.00;72.00;72.00;67.00;16.67;9.00;0.00
27107;2017-03-26 06:15:09.630;16582;0;6;-15721;1;75;1.00;NW;17.00;17.44;997.16;6.00;95.00;18.39;17.00;22.44;24.00;22.44;96.00;88.00;72.00;72.00;67.00;16.11;9.00;0.00
27108;2017-03-26 06:20:09.783;16582;0;6;-15721;1;75;2.00;NW;16.94;17.39;997.23;6.00;95.00;18.39;16.94;22.44;24.00;22.44;96.00;88.00;72.00;72.00;67.00;16.11;9.00;0.00
27109;2017-03-26 06:25:09.297;16582;0;6;-15721;1;75;0.00;NW;17.00;17.44;997.27;6.00;96.00;18.39;16.94;22.44;24.00;22.44;96.00;88.00;72.00;72.00;67.00;16.67;9.00;0.00
27110;2017-03-26 06:30:09.540;16582;0;6;-15721;1;75;0.00;NW;16.94;17.39;997.27;4.00;96.00;18.39;16.94;22.44;24.00;22.44;96.00;88.00;72.00;72.00;67.00;16.11;9.00;0.00
27111;2017-03-26 06:35:09.560;16582;0;6;-15721;1;75;0.00;NW;16.94;17.39;997.30;0.00;96.00;18.39;16.94;22.44;24.00;22.44;96.00;88.00;72.00;72.00;67.00;16.11;9.00;0.00
27112;2017-03-26 06:40:09.303;16582;0;6;-15721;1;75;0.00;NW;16.94;17.39;997.37;0.00;96.00;18.39;16.94;22.39;24.00;22.39;96.00;88.00;72.00;72.00;67.00;16.11;9.00;0.00
27113;2017-03-26 06:45:09.327;16582;0;6;-15721;1;75;0.00;NW;16.94;17.39;997.37;0.00;96.00;18.39;16.94;22.39;24.00;22.39;96.00;88.00;72.00;72.00;67.00;16.11;9.00;0.00
27114;2017-03-26 06:50:09.363;16582;0;6;-15721;1;75;0.00;NW;16.94;17.39;997.54;0.00;96.00;18.39;16.94;22.39;24.00;22.39;96.00;88.00;72.00;72.00;67.00;16.11;9.00;0.00
27115;2017-03-26 06:55:09.387;16582;0;6;-15721;1;75;0.00;NW;17.00;17.44;997.57;0.00;96.00;18.39;16.94;22.39;24.00;22.39;96.00;88.00;72.00;72.00;67.00;16.67;9.00;0.00
27116;2017-03-26 07:00:09.380;16582;0;6;-15721;1;75;0.00;NW;17.00;17.44;997.71;0.00;96.00;18.39;16.94;22.39;24.00;22.39;96.00;88.00;72.00;72.00;67.00;16.67;9.00;0.00
27117;2017-03-26 07:05:09.400;16582;0;6;-15721;1;75;0.00;NW;17.00;17.44;997.84;0.00;96.00;18.39;16.94;22.39;24.00;22.39;96.00;88.00;72.00;72.00;67.00;16.67;9.00;0.00
27118;2017-03-26 07:10:09.423;16582;0;6;-15721;1;75;2.00;NW;17.06;17.50;997.91;0.00;96.00;18.39;16.94;22.39;24.00;22.39;96.00;88.00;72.00;72.00;67.00;16.67;9.00;0.00
27119;2017-03-26 07:15:09.590;16582;0;6;-15721;1;75;1.00;NW;17.06;17.50;998.08;0.00;96.00;18.39;16.94;22.39;24.00;22.39;96.00;88.00;72.00;72.00;67.00;16.67;9.00;0.00
27120;2017-03-26 07:20:09.610;16582;0;6;-15721;1;75;0.00;NW;17.11;17.56;998.25;0.00;96.00;18.39;16.94;22.39;24.00;22.39;96.00;88.00;72.00;72.00;67.00;16.67;9.00;0.00
27121;2017-03-26 07:25:09.507;16582;0;6;-15721;1;75;0.00;NW;17.11;17.56;998.35;0.00;96.00;18.39;16.94;22.28;24.00;22.28;96.00;88.00;73.00;73.00;67.00;16.67;9.00;0.00
27122;2017-03-26 07:30:09.530;16582;0;6;-15721;1;75;0.00;NW;17.17;17.61;998.38;0.00;96.00;18.39;16.94;22.28;24.00;22.28;96.00;88.00;73.00;73.00;67.00;16.67;9.00;0.00
27123;2017-03-26 07:35:09.550;16582;0;6;-15721;1;75;0.00;NW;17.22;17.67;998.45;0.00;96.00;18.39;16.94;22.39;24.00;22.28;96.00;88.00;73.00;73.00;67.00;16.67;9.00;0.00
27124;2017-03-26 07:40:09.573;16582;0;6;-15721;1;75;0.00;W;17.28;17.78;998.52;0.00;96.00;18.39;16.94;22.39;24.00;22.28;96.00;88.00;73.00;73.00;67.00;16.67;9.00;0.00
27125;2017-03-26 07:45:09.300;16582;0;6;-15721;1;75;1.00;WNW;17.17;17.61;998.62;0.00;96.00;18.39;16.94;22.39;24.00;22.28;96.00;88.00;73.00;73.00;67.00;16.67;9.00;0.00
27126;2017-03-26 07:50:09.340;16582;0;6;-15721;1;75;6.00;NW;17.11;17.56;998.72;0.00;96.00;18.39;16.94;22.28;24.00;22.28;96.00;88.00;73.00;73.00;67.00;16.67;9.00;0.00
27127;2017-03-26 07:55:09.360;16582;0;6;-15721;1;75;2.00;NNW;17.06;17.50;998.79;0.00;96.00;18.39;16.94;22.28;24.00;22.28;96.00;88.00;73.00;73.00;67.00;16.67;9.00;0.00
27128;2017-03-26 08:00:09.417;16582;0;6;-15721;1;75;0.00;NNW;17.11;17.56;998.86;0.00;96.00;18.39;16.94;22.28;24.00;22.28;96.00;88.00;73.00;73.00;67.00;16.67;9.00;0.00
27129;2017-03-26 08:05:09.423;16582;0;6;-15721;1;75;0.00;NNW;17.11;17.56;998.86;0.00;96.00;18.39;16.94;22.28;24.00;22.28;96.00;88.00;73.00;73.00;67.00;16.67;9.00;0.00
27130;2017-03-26 08:10:09.453;16582;0;6;-15721;1;75;0.00;NNW;17.17;17.61;998.89;0.00;95.00;18.39;16.94;22.39;24.00;22.28;96.00;88.00;73.00;73.00;67.00;16.67;9.00;0.00
27131;2017-03-26 08:15:09.593;16582;0;6;-15721;1;75;0.00;W;17.33;17.83;999.03;0.00;96.00;18.39;16.94;22.39;24.00;22.28;96.00;88.00;73.00;73.00;67.00;16.67;9.00;0.00
27132;2017-03-26 08:20:09.477;16582;0;6;-15721;1;75;2.00;W;17.39;17.89;999.09;0.00;95.00;18.39;16.94;22.39;24.00;22.28;96.00;88.00;73.00;73.00;67.00;16.67;9.00;0.00
27133;2017-03-26 08:25:09.497;16582;0;6;-15721;1;75;0.00;WNW;17.39;17.89;999.13;0.00;95.00;18.39;16.94;22.39;24.00;22.28;96.00;88.00;73.00;73.00;67.00;16.67;9.00;0.00
27134;2017-03-26 08:30:09.520;16582;0;6;-15721;1;75;1.00;W;17.44;17.94;999.16;0.00;95.00;18.39;16.94;22.39;24.00;22.28;96.00;88.00;73.00;73.00;67.00;16.67;9.00;0.00
27135;2017-03-26 08:35:09.560;16582;0;6;-15721;1;75;0.00;W;17.44;17.94;999.26;0.00;94.00;18.39;16.94;22.39;24.00;22.28;96.00;88.00;72.00;73.00;67.00;16.67;9.00;0.00
27136;2017-03-26 08:40:09.580;16582;0;6;-15721;1;75;7.00;W;17.39;17.83;999.33;0.00;94.00;18.39;16.94;22.39;24.00;22.28;96.00;88.00;72.00;73.00;67.00;16.67;9.00;0.00
27137;2017-03-26 08:45:09.603;16582;0;6;-15721;1;75;4.00;NW;17.28;17.72;999.47;0.00;94.00;18.39;16.94;22.39;24.00;22.28;96.00;88.00;72.00;73.00;67.00;16.11;9.00;0.00
27138;2017-03-26 08:50:09.300;16582;0;6;-15721;1;75;2.00;NW;17.28;17.72;999.53;0.00;94.00;18.39;16.94;22.39;24.00;22.28;96.00;88.00;72.00;73.00;67.00;16.11;9.00;0.00
27139;2017-03-26 08:55:09.320;16582;0;6;-15721;1;75;1.00;WSW;17.44;17.94;999.57;0.00;94.00;18.39;16.94;22.39;24.00;22.28;96.00;88.00;72.00;73.00;67.00;16.67;9.00;0.00
27140;2017-03-26 09:00:09.387;16582;0;6;-15721;1;75;0.00;WSW;17.61;18.11;999.57;0.00;93.00;18.39;16.94;22.39;24.00;22.28;96.00;88.00;72.00;73.00;67.00;16.67;9.00;0.00
27141;2017-03-26 09:05:09.693;16582;0;6;-15721;1;75;0.00;WSW;17.78;18.28;999.67;0.00;92.00;18.39;16.94;22.44;24.00;22.28;96.00;88.00;72.00;73.00;67.00;16.67;9.00;0.00
27142;2017-03-26 09:10:09.327;16582;0;6;-15721;1;75;0.00;WSW;17.94;18.44;999.70;0.00;91.00;18.39;16.94;22.44;24.00;22.28;96.00;88.00;72.00;73.00;67.00;16.67;9.00;0.00
